Date,PM2.5,PM10,Station,Latitude,Longitude,AOD_550,temperature_2m_max,temperature_2m_min,precipitation_sum,windspeed_10m_max,relative_humidity_2m_max,location
26-05-2024,42.26,120.39,Bhopal,23.2599,77.4126,0.514301816,39.2,27.9,1.1,20.5,90,Arumbakkam
26-05-2024,42.26,120.39,Bhopal,23.2599,77.4126,0.514301816,45.2,28.6,0,24.9,37,Bhopal
26-05-2024,42.26,120.39,Bhopal,23.2599,77.4126,0.514301816,33.5,29.2,0.5,21.3,80,Mumbai
26-05-2024,42.26,120.39,Bhopal,23.2599,77.4126,0.514301816,30.5,26.7,33.2,42.6,94,West_Bengal
26-05-2024,42.26,120.39,Bhopal,23.2599,77.4126,0.514301816,45.9,28.8,0,25.3,29,Anand_Vihar
27-05-2024,29.27,128.49,Bhopal,23.2599,77.4126,0.404364219,42.7,30.1,0.1,21.1,55,Arumbakkam
27-05-2024,29.27,128.49,Bhopal,23.2599,77.4126,0.404364219,45.5,32.5,0,26.7,42,Bhopal
27-05-2024,29.27,128.49,Bhopal,23.2599,77.4126,0.404364219,33.7,29.4,0.5,21.3,81,Mumbai
27-05-2024,29.27,128.49,Bhopal,23.2599,77.4126,0.404364219,27.7,26.1,80.5,44,96,West_Bengal
27-05-2024,29.27,128.49,Bhopal,23.2599,77.4126,0.404364219,45.9,29.1,0,22.4,37,Anand_Vihar
28-05-2024,32.88,122,Bhopal,23.2599,77.4126,0.474127258,42.5,30,0,19.9,64,Arumbakkam
28-05-2024,32.88,122,Bhopal,23.2599,77.4126,0.474127258,44.9,30.4,0,28.1,59,Bhopal
28-05-2024,32.88,122,Bhopal,23.2599,77.4126,0.474127258,33.8,29,0.6,21.3,81,Mumbai
28-05-2024,32.88,122,Bhopal,23.2599,77.4126,0.474127258,36,26.2,0.5,22,90,West_Bengal
28-05-2024,32.88,122,Bhopal,23.2599,77.4126,0.474127258,45.8,28.3,0,21.7,28,Anand_Vihar
29-05-2024,34.5,113.91,Bhopal,23.2599,77.4126,0.472436214,42.4,30.1,0,19.1,73,Arumbakkam
29-05-2024,34.5,113.91,Bhopal,23.2599,77.4126,0.472436214,41.9,29.3,0,22.9,57,Bhopal
29-05-2024,34.5,113.91,Bhopal,23.2599,77.4126,0.472436214,34.1,29.3,0.4,23.4,75,Mumbai
29-05-2024,34.5,113.91,Bhopal,23.2599,77.4126,0.472436214,35.2,29.3,0,31,92,West_Bengal
29-05-2024,34.5,113.91,Bhopal,23.2599,77.4126,0.472436214,45.6,30.2,0,15.8,30,Anand_Vihar
30-05-2024,28.69,114.93,Bhopal,23.2599,77.4126,0.547175288,41.7,29.7,0,19.1,77,Arumbakkam
30-05-2024,28.69,114.93,Bhopal,23.2599,77.4126,0.547175288,42.3,28.4,0,21.1,64,Bhopal
30-05-2024,28.69,114.93,Bhopal,23.2599,77.4126,0.547175288,34.7,29.1,0.2,19.2,87,Mumbai
30-05-2024,28.69,114.93,Bhopal,23.2599,77.4126,0.547175288,34.7,29.7,0,29,90,West_Bengal
30-05-2024,28.69,114.93,Bhopal,23.2599,77.4126,0.547175288,46.1,32.4,0,24.6,34,Anand_Vihar
31-05-2024,35.15,125.24,Bhopal,23.2599,77.4126,0.521102121,40.5,28.7,35.4,19.2,84,Arumbakkam
31-05-2024,35.15,125.24,Bhopal,23.2599,77.4126,0.521102121,42.4,29.5,0,21.2,58,Bhopal
31-05-2024,35.15,125.24,Bhopal,23.2599,77.4126,0.521102121,34.5,28.1,0.6,19.5,95,Mumbai
31-05-2024,35.15,125.24,Bhopal,23.2599,77.4126,0.521102121,34.1,28.7,0,26.1,91,West_Bengal
31-05-2024,35.15,125.24,Bhopal,23.2599,77.4126,0.521102121,45.9,29.3,0,20.7,37,Anand_Vihar
06-01-2024,25.79,97.46,Bhopal,23.2599,77.4126,0.484191968,29,23.8,1.9,21.3,95,Arumbakkam
06-01-2024,25.79,97.46,Bhopal,23.2599,77.4126,0.484191968,22,14.1,0.2,11.3,100,Bhopal
06-01-2024,25.79,97.46,Bhopal,23.2599,77.4126,0.484191968,31.9,19.5,0,21.4,83,Mumbai
06-01-2024,25.79,97.46,Bhopal,23.2599,77.4126,0.484191968,26.7,14.4,0,10.9,93,West_Bengal
06-01-2024,25.79,97.46,Bhopal,23.2599,77.4126,0.484191968,17.3,6.5,0,8.9,100,Anand_Vihar
06-02-2024,36.26,99.96,Bhopal,23.2599,77.4126,0.407328511,31.5,20.6,0,13.6,100,Arumbakkam
06-02-2024,36.26,99.96,Bhopal,23.2599,77.4126,0.407328511,27.7,15.4,0,15.2,98,Bhopal
06-02-2024,36.26,99.96,Bhopal,23.2599,77.4126,0.407328511,32.1,21.2,0,19.9,71,Mumbai
06-02-2024,36.26,99.96,Bhopal,23.2599,77.4126,0.407328511,28.2,18.7,1.4,12.2,99,West_Bengal
06-02-2024,36.26,99.96,Bhopal,23.2599,77.4126,0.407328511,18.9,7.6,0,15.7,96,Anand_Vihar
06-03-2024,31.78,92.71,Bhopal,23.2599,77.4126,0.342713042,35.2,21.8,0,18.6,99,Arumbakkam
06-03-2024,31.78,92.71,Bhopal,23.2599,77.4126,0.342713042,27.9,12.8,0,12.4,65,Bhopal
06-03-2024,31.78,92.71,Bhopal,23.2599,77.4126,0.342713042,31.2,18.4,0,23.7,50,Mumbai
06-03-2024,31.78,92.71,Bhopal,23.2599,77.4126,0.342713042,29.7,18.9,0,12.1,85,West_Bengal
06-03-2024,31.78,92.71,Bhopal,23.2599,77.4126,0.342713042,21.4,9.2,0,14.9,70,Anand_Vihar
06-04-2024,21.01,68.78,Bhopal,23.2599,77.4126,0.446938719,39.2,25.6,0,20.1,100,Arumbakkam
06-04-2024,21.01,68.78,Bhopal,23.2599,77.4126,0.446938719,36.4,25.2,0,19.1,36,Bhopal
06-04-2024,21.01,68.78,Bhopal,23.2599,77.4126,0.446938719,36.9,25.9,0,28.4,68,Mumbai
06-04-2024,21.01,68.78,Bhopal,23.2599,77.4126,0.446938719,37.6,26.3,3.3,20.6,98,West_Bengal
06-04-2024,21.01,68.78,Bhopal,23.2599,77.4126,0.446938719,34.9,19.8,0,20.2,36,Anand_Vihar
06-05-2024,19.51,62.17,Bhopal,23.2599,77.4126,0.440449425,40.1,29.5,0,26.1,87,Arumbakkam
06-05-2024,19.51,62.17,Bhopal,23.2599,77.4126,0.440449425,39.8,27.7,0,19.2,45,Bhopal
06-05-2024,19.51,62.17,Bhopal,23.2599,77.4126,0.440449425,33.3,25.6,0,20.7,98,Mumbai
06-05-2024,19.51,62.17,Bhopal,23.2599,77.4126,0.440449425,36.5,25,38.8,33.8,93,West_Bengal
06-05-2024,19.51,62.17,Bhopal,23.2599,77.4126,0.440449425,40.6,25.9,0,22.6,33,Anand_Vihar
06-06-2024,31.82,107.2,Bhopal,23.2599,77.4126,0.576781188,32.6,25.8,24.6,17.8,95,Arumbakkam
06-06-2024,31.82,107.2,Bhopal,23.2599,77.4126,0.576781188,41.1,29.4,0,19.2,54,Bhopal
06-06-2024,31.82,107.2,Bhopal,23.2599,77.4126,0.576781188,34.2,26.6,1.2,17.3,92,Mumbai
06-06-2024,31.82,107.2,Bhopal,23.2599,77.4126,0.576781188,36.9,26.9,1.4,19.7,97,West_Bengal
06-06-2024,31.82,107.2,Bhopal,23.2599,77.4126,0.576781188,41.1,27.7,0,21.4,53,Anand_Vihar
06-07-2024,45.3,179,Bhopal,23.2599,77.4126,,,,,,,
06-08-2024,36.05,106.46,Bhopal,23.2599,77.4126,,,,,,,
06-09-2024,28.28,83,Bhopal,23.2599,77.4126,,,,,,,
06-10-2024,26.12,67.67,Bhopal,23.2599,77.4126,,,,,,,
06-11-2024,30.53,86.66,Bhopal,23.2599,77.4126,,,,,,,
06-12-2024,17.83,49.06,Bhopal,23.2599,77.4126,,,,,,,
13-06-2024,15.33,47.25,Bhopal,23.2599,77.4126,0.521358662,35.3,27.7,0,20.6,73,Arumbakkam
13-06-2024,15.33,47.25,Bhopal,23.2599,77.4126,0.521358662,37.2,27.7,0.2,20.1,72,Bhopal
13-06-2024,15.33,47.25,Bhopal,23.2599,77.4126,0.521358662,30.1,26.3,13.6,17.7,93,Mumbai
13-06-2024,15.33,47.25,Bhopal,23.2599,77.4126,0.521358662,35.5,28.8,0.2,23.5,87,West_Bengal
13-06-2024,15.33,47.25,Bhopal,23.2599,77.4126,0.521358662,44.8,29.4,0,28.3,36,Anand_Vihar
14-06-2024,16.87,58.29,Bhopal,23.2599,77.4126,0.478217501,35.7,27.5,0,20.8,83,Arumbakkam
14-06-2024,16.87,58.29,Bhopal,23.2599,77.4126,0.478217501,38,27.9,0.7,24.1,62,Bhopal
14-06-2024,16.87,58.29,Bhopal,23.2599,77.4126,0.478217501,29.3,25.9,8.6,18.3,94,Mumbai
14-06-2024,16.87,58.29,Bhopal,23.2599,77.4126,0.478217501,37.5,29,0,19.5,92,West_Bengal
14-06-2024,16.87,58.29,Bhopal,23.2599,77.4126,0.478217501,43.3,33.2,0,30.5,35,Anand_Vihar
15-06-2024,16.67,58.05,Bhopal,23.2599,77.4126,0.515643728,36.3,27.2,1.5,14.2,84,Arumbakkam
15-06-2024,16.67,58.05,Bhopal,23.2599,77.4126,0.515643728,39.4,26.6,0.2,18.9,76,Bhopal
15-06-2024,16.67,58.05,Bhopal,23.2599,77.4126,0.515643728,29.9,25.9,2.2,18.9,92,Mumbai
15-06-2024,16.67,58.05,Bhopal,23.2599,77.4126,0.515643728,37.1,29.5,6.6,21.7,89,West_Bengal
15-06-2024,16.67,58.05,Bhopal,23.2599,77.4126,0.515643728,43.5,32.4,0,28.1,39,Anand_Vihar
16-06-2024,16.39,57.35,Bhopal,23.2599,77.4126,0.453676827,37.5,26.6,0.3,14.7,96,Arumbakkam
16-06-2024,16.39,57.35,Bhopal,23.2599,77.4126,0.453676827,39.8,26.8,2.3,23.1,74,Bhopal
16-06-2024,16.39,57.35,Bhopal,23.2599,77.4126,0.453676827,31.1,26.3,1.4,15,91,Mumbai
16-06-2024,16.39,57.35,Bhopal,23.2599,77.4126,0.453676827,36.6,29.7,0,19.6,88,West_Bengal
16-06-2024,16.39,57.35,Bhopal,23.2599,77.4126,0.453676827,44.3,32.7,0,26.2,38,Anand_Vihar
17-06-2024,28.53,95.82,Bhopal,23.2599,77.4126,0.428361887,37.9,27.2,1.4,17.9,83,Arumbakkam
17-06-2024,28.53,95.82,Bhopal,23.2599,77.4126,0.428361887,37.9,26.6,0.7,22.6,86,Bhopal
17-06-2024,28.53,95.82,Bhopal,23.2599,77.4126,0.428361887,31.7,26.7,7.4,18.6,93,Mumbai
17-06-2024,28.53,95.82,Bhopal,23.2599,77.4126,0.428361887,37.4,29.6,0,29.9,87,West_Bengal
17-06-2024,28.53,95.82,Bhopal,23.2599,77.4126,0.428361887,44.2,34.1,0,27.6,36,Anand_Vihar
18-06-2024,14.57,50.52,Bhopal,23.2599,77.4126,0.504302272,37.8,27.1,2.8,18,85,Arumbakkam
18-06-2024,14.57,50.52,Bhopal,23.2599,77.4126,0.504302272,38,25.8,17,19.1,93,Bhopal
18-06-2024,14.57,50.52,Bhopal,23.2599,77.4126,0.504302272,29.9,26.3,30.3,20.8,94,Mumbai
18-06-2024,14.57,50.52,Bhopal,23.2599,77.4126,0.504302272,32.2,28.3,19.4,21.9,92,West_Bengal
18-06-2024,14.57,50.52,Bhopal,23.2599,77.4126,0.504302272,44.2,34.4,0,30.8,35,Anand_Vihar
19-06-2024,12.8,49.43,Bhopal,23.2599,77.4126,0.513299829,35.8,25.4,20.2,20.1,94,Arumbakkam
19-06-2024,12.8,49.43,Bhopal,23.2599,77.4126,0.513299829,35.7,25.4,0.5,17.4,90,Bhopal
19-06-2024,12.8,49.43,Bhopal,23.2599,77.4126,0.513299829,29.3,26.1,23.3,18.9,94,Mumbai
19-06-2024,12.8,49.43,Bhopal,23.2599,77.4126,0.513299829,34.7,28.1,2.9,23.6,92,West_Bengal
19-06-2024,12.8,49.43,Bhopal,23.2599,77.4126,0.513299829,41.1,33.8,1.7,34,50,Anand_Vihar
20-06-2024,7.84,43.08,Bhopal,23.2599,77.4126,0.597456528,35.7,25.3,2.1,17.1,96,Arumbakkam
20-06-2024,7.84,43.08,Bhopal,23.2599,77.4126,0.597456528,35,23.2,3.6,16.9,90,Bhopal
20-06-2024,7.84,43.08,Bhopal,23.2599,77.4126,0.597456528,28.6,26.2,48.6,20.7,93,Mumbai
20-06-2024,7.84,43.08,Bhopal,23.2599,77.4126,0.597456528,35,28,24.9,19.1,95,West_Bengal
20-06-2024,7.84,43.08,Bhopal,23.2599,77.4126,0.597456528,38.7,25.7,2.1,14.3,87,Anand_Vihar
21-06-2024,5.13,19.58,Bhopal,23.2599,77.4126,0.75220383,36,27,9.1,17.4,79,Arumbakkam
21-06-2024,5.13,19.58,Bhopal,23.2599,77.4126,0.75220383,34,23.2,3.2,16.2,95,Bhopal
21-06-2024,5.13,19.58,Bhopal,23.2599,77.4126,0.75220383,31.2,25,22.9,20.9,95,Mumbai
21-06-2024,5.13,19.58,Bhopal,23.2599,77.4126,0.75220383,31.7,27.6,1.9,12,96,West_Bengal
21-06-2024,5.13,19.58,Bhopal,23.2599,77.4126,0.75220383,37.3,25.2,6.1,27.7,82,Anand_Vihar
22-06-2024,13.36,50.2,Bhopal,23.2599,77.4126,0.522240737,36.1,27.8,0.1,17.3,75,Arumbakkam
22-06-2024,13.36,50.2,Bhopal,23.2599,77.4126,0.522240737,33,24.8,20.1,10.9,95,Bhopal
22-06-2024,13.36,50.2,Bhopal,23.2599,77.4126,0.522240737,30.3,25.4,5.3,16.8,96,Mumbai
22-06-2024,13.36,50.2,Bhopal,23.2599,77.4126,0.522240737,32.8,27,9.7,15.2,96,West_Bengal
22-06-2024,13.36,50.2,Bhopal,23.2599,77.4126,0.522240737,38.4,29.8,0,9.9,66,Anand_Vihar
23-06-2024,13.83,39.23,Bhopal,23.2599,77.4126,0.599130417,37,27.1,4.3,16.7,80,Arumbakkam
23-06-2024,13.83,39.23,Bhopal,23.2599,77.4126,0.599130417,32.7,25,31.7,16.3,98,Bhopal
23-06-2024,13.83,39.23,Bhopal,23.2599,77.4126,0.599130417,29.9,25.9,4.2,16.6,94,Mumbai
23-06-2024,13.83,39.23,Bhopal,23.2599,77.4126,0.599130417,33.4,26.9,3.7,16.8,96,West_Bengal
23-06-2024,13.83,39.23,Bhopal,23.2599,77.4126,0.599130417,39.3,30.1,0,16.6,68,Anand_Vihar
24-06-2024,16.32,35.23,Bhopal,23.2599,77.4126,0.543023162,36.3,27.7,0.3,19.7,81,Arumbakkam
24-06-2024,16.32,35.23,Bhopal,23.2599,77.4126,0.543023162,32.1,24.2,16.4,10.7,98,Bhopal
24-06-2024,16.32,35.23,Bhopal,23.2599,77.4126,0.543023162,29.8,26.1,11.3,18,95,Mumbai
24-06-2024,16.32,35.23,Bhopal,23.2599,77.4126,0.543023162,33.3,27.3,0.3,18.4,93,West_Bengal
24-06-2024,16.32,35.23,Bhopal,23.2599,77.4126,0.543023162,39.7,30.5,0.7,14.4,66,Anand_Vihar
25-06-2024,10.19,21.23,Bhopal,23.2599,77.4126,0.596831599,35.3,27.4,1,18,80,Arumbakkam
25-06-2024,10.19,21.23,Bhopal,23.2599,77.4126,0.596831599,32.4,24.1,3.2,11,96,Bhopal
25-06-2024,10.19,21.23,Bhopal,23.2599,77.4126,0.596831599,30.7,26.3,6.8,31.7,94,Mumbai
25-06-2024,10.19,21.23,Bhopal,23.2599,77.4126,0.596831599,33.7,28.2,0.4,18.3,89,West_Bengal
25-06-2024,10.19,21.23,Bhopal,23.2599,77.4126,0.596831599,36.9,29.6,2.6,14,78,Anand_Vihar
26-06-2024,10.15,30.75,Bhopal,23.2599,77.4126,0.575490733,35.5,28.4,0.5,22.9,77,Arumbakkam
26-06-2024,10.15,30.75,Bhopal,23.2599,77.4126,0.575490733,34.1,25.2,7.5,14,98,Bhopal
26-06-2024,10.15,30.75,Bhopal,23.2599,77.4126,0.575490733,30.6,27,23,29.9,95,Mumbai
26-06-2024,10.15,30.75,Bhopal,23.2599,77.4126,0.575490733,33.8,27.5,2.5,15,93,West_Bengal
26-06-2024,10.15,30.75,Bhopal,23.2599,77.4126,0.575490733,34.3,26.7,15.1,18.6,90,Anand_Vihar
27-06-2024,7.78,23.99,Bhopal,23.2599,77.4126,0.522473187,34.7,27,0.9,23.8,81,Arumbakkam
27-06-2024,7.78,23.99,Bhopal,23.2599,77.4126,0.522473187,32.7,25,3,11.2,98,Bhopal
27-06-2024,7.78,23.99,Bhopal,23.2599,77.4126,0.522473187,28.9,26.6,98.7,27.5,93,Mumbai
27-06-2024,7.78,23.99,Bhopal,23.2599,77.4126,0.522473187,32.7,27.6,14.6,15.7,91,West_Bengal
27-06-2024,7.78,23.99,Bhopal,23.2599,77.4126,0.522473187,30.7,25.8,12.8,20,95,Anand_Vihar
28-06-2024,8.91,33.89,Bhopal,23.2599,77.4126,0.4003315,37.8,27.9,0,20.6,83,Arumbakkam
28-06-2024,8.91,33.89,Bhopal,23.2599,77.4126,0.4003315,32.2,24.6,11.4,14.9,97,Bhopal
28-06-2024,8.91,33.89,Bhopal,23.2599,77.4126,0.4003315,28.3,26.1,45.3,27.8,94,Mumbai
28-06-2024,8.91,33.89,Bhopal,23.2599,77.4126,0.4003315,32.4,27.1,14.3,13.9,92,West_Bengal
28-06-2024,8.91,33.89,Bhopal,23.2599,77.4126,0.4003315,30.8,25.6,28.6,15.8,96,Anand_Vihar
29-06-2024,6.82,18.17,Bhopal,23.2599,77.4126,0.482625952,38.5,27.4,0.2,16.2,87,Arumbakkam
29-06-2024,6.82,18.17,Bhopal,23.2599,77.4126,0.482625952,30,24.7,16.5,15.9,93,Bhopal
29-06-2024,6.82,18.17,Bhopal,23.2599,77.4126,0.482625952,30.2,26,21.3,26.2,93,Mumbai
29-06-2024,6.82,18.17,Bhopal,23.2599,77.4126,0.482625952,31.6,27,4.9,16.1,94,West_Bengal
29-06-2024,6.82,18.17,Bhopal,23.2599,77.4126,0.482625952,33.1,26.5,7,11.4,93,Anand_Vihar
30-06-2024,8.4,20.23,Bhopal,23.2599,77.4126,0.497164593,35.4,27.8,0,18.8,86,Arumbakkam
30-06-2024,8.4,20.23,Bhopal,23.2599,77.4126,0.497164593,32,24.7,12.5,18,95,Bhopal
30-06-2024,8.4,20.23,Bhopal,23.2599,77.4126,0.497164593,29.5,26.3,21.3,30.6,93,Mumbai
30-06-2024,8.4,20.23,Bhopal,23.2599,77.4126,0.497164593,31.6,26.4,20.6,16.6,96,West_Bengal
30-06-2024,8.4,20.23,Bhopal,23.2599,77.4126,0.497164593,34.9,26.6,8.2,16.1,96,Anand_Vihar
01-01-2024,199.56,335.12,Anand Vihar,28.6506,77.315,,30,21.4,0,15.6,94,Arumbakkam
01-01-2024,199.56,335.12,Anand Vihar,28.6506,77.315,,26.3,14.1,0.3,10.2,94,Bhopal
01-01-2024,199.56,335.12,Anand Vihar,28.6506,77.315,,31.8,20.1,0,15.9,86,Mumbai
01-01-2024,199.56,335.12,Anand Vihar,28.6506,77.315,,25,14.6,0,10.8,97,West_Bengal
01-01-2024,199.56,335.12,Anand Vihar,28.6506,77.315,,16.5,5.8,0,8.2,100,Anand_Vihar
01-02-2024,195.91,320.67,Anand Vihar,28.6506,77.315,0.527903516,31,23.5,0.8,13.7,96,Arumbakkam
01-02-2024,195.91,320.67,Anand Vihar,28.6506,77.315,0.527903516,26.3,13.6,0,12.1,84,Bhopal
01-02-2024,195.91,320.67,Anand Vihar,28.6506,77.315,0.527903516,28.3,19,0,20.4,91,Mumbai
01-02-2024,195.91,320.67,Anand Vihar,28.6506,77.315,0.527903516,25,16.8,7.5,10.5,100,West_Bengal
01-02-2024,195.91,320.67,Anand Vihar,28.6506,77.315,0.527903516,20.7,11.8,31.5,21.9,97,Anand_Vihar
01-03-2024,247.44,360.37,Anand Vihar,28.6506,77.315,0.394487993,34,22.7,0,15.3,100,Arumbakkam
01-03-2024,247.44,360.37,Anand Vihar,28.6506,77.315,0.394487993,32.5,15.9,0,15.8,74,Bhopal
01-03-2024,247.44,360.37,Anand Vihar,28.6506,77.315,0.394487993,34,23.2,0,19.6,91,Mumbai
01-03-2024,247.44,360.37,Anand Vihar,28.6506,77.315,0.394487993,30.3,17.7,0,10.9,90,West_Bengal
01-03-2024,247.44,360.37,Anand Vihar,28.6506,77.315,0.394487993,26.2,13.3,1.2,14.6,82,Anand_Vihar
01-04-2024,274.06,436.22,Anand Vihar,28.6506,77.315,0.374194824,36.2,24,0,20.4,100,Arumbakkam
01-04-2024,274.06,436.22,Anand Vihar,28.6506,77.315,0.374194824,36.3,22.9,0,17,34,Bhopal
01-04-2024,274.06,436.22,Anand Vihar,28.6506,77.315,0.374194824,33.9,24.5,0,20,87,Mumbai
01-04-2024,274.06,436.22,Anand Vihar,28.6506,77.315,0.374194824,36.9,25.4,0,15,82,West_Bengal
01-04-2024,274.06,436.22,Anand Vihar,28.6506,77.315,0.374194824,31.6,18.7,0,20.8,72,Anand_Vihar
01-05-2024,218.28,345.98,Anand Vihar,28.6506,77.315,0.428581323,40.3,28.1,0,23.8,92,Arumbakkam
01-05-2024,218.28,345.98,Anand Vihar,28.6506,77.315,0.428581323,38.1,25.4,0,19.5,27,Bhopal
01-05-2024,218.28,345.98,Anand Vihar,28.6506,77.315,0.428581323,34.6,25.2,0,20,89,Mumbai
01-05-2024,218.28,345.98,Anand Vihar,28.6506,77.315,0.428581323,41.5,28.8,0,21.1,72,West_Bengal
01-05-2024,218.28,345.98,Anand Vihar,28.6506,77.315,0.428581323,32.7,20.5,0,24.8,42,Anand_Vihar
01-06-2024,223.3,375.88,Anand Vihar,28.6506,77.315,0.682227867,39.6,27.8,2.1,24.1,84,Arumbakkam
01-06-2024,223.3,375.88,Anand Vihar,28.6506,77.315,0.682227867,41.6,30.5,0,20.3,44,Bhopal
01-06-2024,223.3,375.88,Anand Vihar,28.6506,77.315,0.682227867,34.2,27.7,0.8,18.7,94,Mumbai
01-06-2024,223.3,375.88,Anand Vihar,28.6506,77.315,0.682227867,34.5,27.7,0.7,23.5,94,West_Bengal
01-06-2024,223.3,375.88,Anand Vihar,28.6506,77.315,0.682227867,44.5,30.7,0,27.4,30,Anand_Vihar
01-07-2024,214.33,357.84,Anand Vihar,28.6506,77.315,,,,,,,
01-08-2024,331.12,531.56,Anand Vihar,28.6506,77.315,,,,,,,
01-09-2024,184.92,304.13,Anand Vihar,28.6506,77.315,,,,,,,
01-10-2024,177.28,301.01,Anand Vihar,28.6506,77.315,,,,,,,
01-11-2024,229.72,375.51,Anand Vihar,28.6506,77.315,,,,,,,
01-12-2024,253.56,394.33,Anand Vihar,28.6506,77.315,,,,,,,
13-01-2024,420.17,609.42,Anand Vihar,28.6506,77.315,0.447379314,29.5,21.8,0.3,13.9,100,Arumbakkam
13-01-2024,420.17,609.42,Anand Vihar,28.6506,77.315,0.447379314,27.2,13,0,14.5,93,Bhopal
13-01-2024,420.17,609.42,Anand Vihar,28.6506,77.315,0.447379314,33,20.8,0,18.4,89,Mumbai
13-01-2024,420.17,609.42,Anand Vihar,28.6506,77.315,0.447379314,22.7,10.5,0,11.2,97,West_Bengal
13-01-2024,420.17,609.42,Anand Vihar,28.6506,77.315,0.447379314,18,5.2,0,10.8,100,Anand_Vihar
14-01-2024,363.57,574.43,Anand Vihar,28.6506,77.315,0.379797079,29.7,20.5,0.2,12.7,100,Arumbakkam
14-01-2024,363.57,574.43,Anand Vihar,28.6506,77.315,0.379797079,26.2,14,0,12.6,97,Bhopal
14-01-2024,363.57,574.43,Anand Vihar,28.6506,77.315,0.379797079,32.8,21.3,0,19.7,72,Mumbai
14-01-2024,363.57,574.43,Anand Vihar,28.6506,77.315,0.379797079,22.3,10.3,0,9.6,97,West_Bengal
14-01-2024,363.57,574.43,Anand Vihar,28.6506,77.315,0.379797079,18,4.2,0,8.7,100,Anand_Vihar
15-01-2024,238.57,405.96,Anand Vihar,28.6506,77.315,0.425863975,29.7,20.5,0,12.3,99,Arumbakkam
15-01-2024,238.57,405.96,Anand Vihar,28.6506,77.315,0.425863975,22.7,12.7,0,10.6,87,Bhopal
15-01-2024,238.57,405.96,Anand Vihar,28.6506,77.315,0.425863975,30.2,20.1,0,20.9,67,Mumbai
15-01-2024,238.57,405.96,Anand Vihar,28.6506,77.315,0.425863975,22.1,10.3,0,9.7,99,West_Bengal
15-01-2024,238.57,405.96,Anand Vihar,28.6506,77.315,0.425863975,16.1,4.9,0,9.4,100,Anand_Vihar
16-01-2024,295.29,409.95,Anand Vihar,28.6506,77.315,0.42268442,29.4,19.8,0,10.8,89,Arumbakkam
16-01-2024,295.29,409.95,Anand Vihar,28.6506,77.315,0.42268442,22.7,9.7,0,9,97,Bhopal
16-01-2024,295.29,409.95,Anand Vihar,28.6506,77.315,0.42268442,28.5,17.8,0,17.4,75,Mumbai
16-01-2024,295.29,409.95,Anand Vihar,28.6506,77.315,0.42268442,22.7,11.2,0,9.4,98,West_Bengal
16-01-2024,295.29,409.95,Anand Vihar,28.6506,77.315,0.42268442,17.1,3.1,0,10.9,100,Anand_Vihar
17-01-2024,226.16,338.07,Anand Vihar,28.6506,77.315,0.568239672,29.5,18.8,0,13.4,98,Arumbakkam
17-01-2024,226.16,338.07,Anand Vihar,28.6506,77.315,0.568239672,23.5,10.5,0,8.5,94,Bhopal
17-01-2024,226.16,338.07,Anand Vihar,28.6506,77.315,0.568239672,27.7,16.7,0,15.5,81,Mumbai
17-01-2024,226.16,338.07,Anand Vihar,28.6506,77.315,0.568239672,23.9,11.6,0,10.1,96,West_Bengal
17-01-2024,226.16,338.07,Anand Vihar,28.6506,77.315,0.568239672,17.7,3.4,0,10.2,98,Anand_Vihar
18-01-2024,199.32,308.96,Anand Vihar,28.6506,77.315,0.422568681,30,19.5,0,11.9,99,Arumbakkam
18-01-2024,199.32,308.96,Anand Vihar,28.6506,77.315,0.422568681,22.9,11.2,0,11.8,94,Bhopal
18-01-2024,199.32,308.96,Anand Vihar,28.6506,77.315,0.422568681,28,17.1,0,17.1,87,Mumbai
18-01-2024,199.32,308.96,Anand Vihar,28.6506,77.315,0.422568681,19.5,15.4,15.9,12.6,98,West_Bengal
18-01-2024,199.32,308.96,Anand Vihar,28.6506,77.315,0.422568681,17.7,5.2,0,9.8,100,Anand_Vihar
19-01-2024,207.95,313.08,Anand Vihar,28.6506,77.315,0.399547421,29.8,20.8,0.2,13.9,99,Arumbakkam
19-01-2024,207.95,313.08,Anand Vihar,28.6506,77.315,0.399547421,21.4,10.1,0,13,84,Bhopal
19-01-2024,207.95,313.08,Anand Vihar,28.6506,77.315,0.399547421,27.8,16.8,0,13.2,87,Mumbai
19-01-2024,207.95,313.08,Anand Vihar,28.6506,77.315,0.399547421,23.2,14.8,0.1,9.9,98,West_Bengal
19-01-2024,207.95,313.08,Anand Vihar,28.6506,77.315,0.399547421,16.5,5.8,0,9.4,100,Anand_Vihar
20-01-2024,198.91,333.6,Anand Vihar,28.6506,77.315,0.561378256,30,22.2,0,14.1,94,Arumbakkam
20-01-2024,198.91,333.6,Anand Vihar,28.6506,77.315,0.561378256,22.4,11.2,0.1,12.2,86,Bhopal
20-01-2024,198.91,333.6,Anand Vihar,28.6506,77.315,0.561378256,28.5,18.3,0,21.9,91,Mumbai
20-01-2024,198.91,333.6,Anand Vihar,28.6506,77.315,0.561378256,22.9,13.1,0,7.6,97,West_Bengal
20-01-2024,198.91,333.6,Anand Vihar,28.6506,77.315,0.561378256,15.9,4.6,0,9.8,100,Anand_Vihar
21-01-2024,212.08,331.76,Anand Vihar,28.6506,77.315,0.450515031,30.6,21.5,0,12.1,95,Arumbakkam
